"","Nível Territorial (Código)","Nível Territorial","Unidade de Medida (Código)","Unidade de Medida","Valor","Unidade da Federação (Código)","Unidade da Federação","Ano (Código)","Ano","Variável (Código)","Variável","Sexo (Código)","Sexo","Idade (Código)","Idade","Forma de declaração da idade (Código)","Forma de declaração da idade"
"27430","3","Unidade da Federação","45","Pessoas",6210,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6571","14 anos","6556","Idade presumida"
"27431","3","Unidade da Federação","45","Pessoas",328536,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","93086","15 a 19 anos","113635","Total"
"27432","3","Unidade da Federação","45","Pessoas",293755,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","93086","15 a 19 anos","6555","Data de nascimento"
"27433","3","Unidade da Federação","45","Pessoas",34781,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","93086","15 a 19 anos","6556","Idade presumida"
"27434","3","Unidade da Federação","45","Pessoas",63495,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6572","15 anos","113635","Total"
"27435","3","Unidade da Federação","45","Pessoas",56893,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6572","15 anos","6555","Data de nascimento"
"27436","3","Unidade da Federação","45","Pessoas",6602,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6572","15 anos","6556","Idade presumida"
"27437","3","Unidade da Federação","45","Pessoas",65137,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6573","16 anos","113635","Total"
"27438","3","Unidade da Federação","45","Pessoas",58566,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6573","16 anos","6555","Data de nascimento"
"27439","3","Unidade da Federação","45","Pessoas",6571,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6573","16 anos","6556","Idade presumida"
"27440","3","Unidade da Federação","45","Pessoas",66962,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6574","17 anos","113635","Total"
"27441","3","Unidade da Federação","45","Pessoas",60134,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6574","17 anos","6555","Data de nascimento"
"27442","3","Unidade da Federação","45","Pessoas",6828,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6574","17 anos","6556","Idade presumida"
"27443","3","Unidade da Federação","45","Pessoas",67853,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6575","18 anos","113635","Total"
"27444","3","Unidade da Federação","45","Pessoas",59887,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6575","18 anos","6555","Data de nascimento"
"27445","3","Unidade da Federação","45","Pessoas",7966,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6575","18 anos","6556","Idade presumida"
"27446","3","Unidade da Federação","45","Pessoas",65089,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6576","19 anos","113635","Total"
"27447","3","Unidade da Federação","45","Pessoas",58275,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6576","19 anos","6555","Data de nascimento"
"27448","3","Unidade da Federação","45","Pessoas",6814,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6576","19 anos","6556","Idade presumida"
"27449","3","Unidade da Federação","45","Pessoas",375711,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","93087","20 a 24 anos","113635","Total"
"27450","3","Unidade da Federação","45","Pessoas",337942,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","93087","20 a 24 anos","6555","Data de nascimento"
"27451","3","Unidade da Federação","45","Pessoas",37769,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","93087","20 a 24 anos","6556","Idade presumida"
"27452","3","Unidade da Federação","45","Pessoas",67520,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6577","20 anos","113635","Total"
"27453","3","Unidade da Federação","45","Pessoas",60356,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6577","20 anos","6555","Data de nascimento"
"27454","3","Unidade da Federação","45","Pessoas",7164,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6577","20 anos","6556","Idade presumida"
"27455","3","Unidade da Federação","45","Pessoas",73484,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6578","21 anos","113635","Total"
"27456","3","Unidade da Federação","45","Pessoas",66630,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6578","21 anos","6555","Data de nascimento"
"27457","3","Unidade da Federação","45","Pessoas",6854,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6578","21 anos","6556","Idade presumida"
"27458","3","Unidade da Federação","45","Pessoas",81221,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6579","22 anos","113635","Total"
"27459","3","Unidade da Federação","45","Pessoas",73054,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6579","22 anos","6555","Data de nascimento"
"27460","3","Unidade da Federação","45","Pessoas",8167,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6579","22 anos","6556","Idade presumida"
"27461","3","Unidade da Federação","45","Pessoas",77241,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6580","23 anos","113635","Total"
"27462","3","Unidade da Federação","45","Pessoas",69303,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6580","23 anos","6555","Data de nascimento"
"27463","3","Unidade da Federação","45","Pessoas",7938,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6580","23 anos","6556","Idade presumida"
"27464","3","Unidade da Federação","45","Pessoas",76245,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6581","24 anos","113635","Total"
"27465","3","Unidade da Federação","45","Pessoas",68599,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6581","24 anos","6555","Data de nascimento"
"27466","3","Unidade da Federação","45","Pessoas",7646,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6581","24 anos","6556","Idade presumida"
"27467","3","Unidade da Federação","45","Pessoas",395452,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","93088","25 a 29 anos","113635","Total"
"27468","3","Unidade da Federação","45","Pessoas",359761,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","93088","25 a 29 anos","6555","Data de nascimento"
"27469","3","Unidade da Federação","45","Pessoas",35691,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","93088","25 a 29 anos","6556","Idade presumida"
"27470","3","Unidade da Federação","45","Pessoas",78473,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6582","25 anos","113635","Total"
"27471","3","Unidade da Federação","45","Pessoas",70286,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6582","25 anos","6555","Data de nascimento"
"27472","3","Unidade da Federação","45","Pessoas",8187,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6582","25 anos","6556","Idade presumida"
"27473","3","Unidade da Federação","45","Pessoas",79081,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6656","26 anos","113635","Total"
"27474","3","Unidade da Federação","45","Pessoas",71399,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6656","26 anos","6555","Data de nascimento"
"27475","3","Unidade da Federação","45","Pessoas",7682,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6656","26 anos","6556","Idade presumida"
"27476","3","Unidade da Federação","45","Pessoas",82150,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6657","27 anos","113635","Total"
"27477","3","Unidade da Federação","45","Pessoas",75210,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6657","27 anos","6555","Data de nascimento"
"27478","3","Unidade da Federação","45","Pessoas",6940,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6657","27 anos","6556","Idade presumida"
"27479","3","Unidade da Federação","45","Pessoas",79372,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6658","28 anos","113635","Total"
"27480","3","Unidade da Federação","45","Pessoas",72141,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6658","28 anos","6555","Data de nascimento"
"27481","3","Unidade da Federação","45","Pessoas",7231,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6658","28 anos","6556","Idade presumida"
"27482","3","Unidade da Federação","45","Pessoas",76376,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6659","29 anos","113635","Total"
"27483","3","Unidade da Federação","45","Pessoas",70725,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6659","29 anos","6555","Data de nascimento"
"27484","3","Unidade da Federação","45","Pessoas",5651,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6659","29 anos","6556","Idade presumida"
"27485","3","Unidade da Federação","45","Pessoas",403172,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","93089","30 a 34 anos","113635","Total"
"27486","3","Unidade da Federação","45","Pessoas",368488,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","93089","30 a 34 anos","6555","Data de nascimento"
"27487","3","Unidade da Federação","45","Pessoas",34684,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","93089","30 a 34 anos","6556","Idade presumida"
"27488","3","Unidade da Federação","45","Pessoas",80964,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6583","30 anos","113635","Total"
"27489","3","Unidade da Federação","45","Pessoas",71783,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6583","30 anos","6555","Data de nascimento"
"27490","3","Unidade da Federação","45","Pessoas",9181,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6583","30 anos","6556","Idade presumida"
"27491","3","Unidade da Federação","45","Pessoas",78940,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6584","31 anos","113635","Total"
"27492","3","Unidade da Federação","45","Pessoas",73669,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6584","31 anos","6555","Data de nascimento"
"27493","3","Unidade da Federação","45","Pessoas",5271,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6584","31 anos","6556","Idade presumida"
"27494","3","Unidade da Federação","45","Pessoas",81195,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6585","32 anos","113635","Total"
"27495","3","Unidade da Federação","45","Pessoas",73873,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6585","32 anos","6555","Data de nascimento"
"27496","3","Unidade da Federação","45","Pessoas",7322,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6585","32 anos","6556","Idade presumida"
"27497","3","Unidade da Federação","45","Pessoas",81907,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6586","33 anos","113635","Total"
"27498","3","Unidade da Federação","45","Pessoas",75210,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6586","33 anos","6555","Data de nascimento"
"27499","3","Unidade da Federação","45","Pessoas",6697,"43","Rio Grande do Sul","2022","2022","93","População residente","5","Mulheres","6586","33 anos","6556","Idade presumida"
